Date,Time,Laptime,Laptime(ms),STATUS_MAXMIN,Idc_1(A),Idc_2(A),Idc_3(A)
2026/01/14,10:06:25,385,385000,NORMAL,20.256,20.283,19.896
2026/01/14,10:06:26,386,386000,NORMAL,20.287,20.129,19.991
2026/01/14,10:06:27,387,387000,NORMAL,19.986,20.093,20.008
2026/01/14,10:06:28,388,388000,NORMAL,20.018,19.989,20.228
2026/01/14,10:06:29,389,389000,NORMAL,20.031,20.135,20.208
2026/01/14,10:06:30,390,390000,NORMAL,20.03,19.993,19.858
2026/01/14,10:06:31,391,391000,NORMAL,20.053,20.064,20.039
2026/01/14,10:06:32,392,392000,NORMAL,20.117,20.121,20.249
2026/01/14,10:06:33,393,393000,NORMAL,20.08,20.046,20.105
2026/01/14,10:06:34,394,394000,NORMAL,20.095,19.994,20.102
2026/01/14,10:06:35,395,395000,NORMAL,20.038,20.024,20.233
2026/01/14,10:06:36,396,396000,NORMAL,20.083,20.123,19.883
2026/01/14,10:06:37,397,397000,NORMAL,19.916,20.067,20.06
2026/01/14,10:06:38,398,398000,NORMAL,19.934,20.303,19.909
2026/01/14,10:06:39,399,399000,NORMAL,20.047,20.129,20.245
2026/01/14,10:06:40,400,400000,NORMAL,20.168,20.304,20.01
2026/01/14,10:06:41,401,401000,NORMAL,20.3,20.187,20.068
2026/01/14,10:06:42,402,402000,NORMAL,20.081,20.263,19.862
2026/01/14,10:06:43,403,403000,NORMAL,20.124,20.021,20.18
2026/01/14,10:06:44,404,404000,NORMAL,19.935,20.136,20.067
2026/01/14,10:06:45,405,405000,NORMAL,19.975,20.066,20.214
2026/01/14,10:06:46,406,406000,NORMAL,20.118,19.995,19.983
2026/01/14,10:06:47,407,407000,NORMAL,20.176,20.272,19.863
2026/01/14,10:06:48,408,408000,NORMAL,19.972,19.98,19.972
2026/01/14,10:06:49,409,409000,NORMAL,20.166,20.217,20.247
2026/01/14,10:06:50,410,410000,NORMAL,20.211,20.239,19.859
2026/01/14,10:06:51,411,411000,NORMAL,20.075,20.271,19.939
2026/01/14,10:06:52,412,412000,NORMAL,20.081,20.043,19.988
2026/01/14,10:06:53,413,413000,NORMAL,20.291,20.174,19.918
2026/01/14,10:06:54,414,414000,NORMAL,20.123,20.178,19.92
2026/01/14,10:06:55,415,415000,NORMAL,20.138,19.957,19.929
2026/01/14,10:06:56,416,416000,NORMAL,20.227,20.264,19.979
2026/01/14,10:06:57,417,417000,NORMAL,20.127,20.066,20.112
2026/01/14,10:06:58,418,418000,NORMAL,20.047,20.144,19.884
2026/01/14,10:06:59,419,419000,NORMAL,20.011,20.213,19.933
2026/01/14,10:07:00,420,420000,NORMAL,20.064,20.256,20.068
2026/01/14,10:07:01,421,421000,NORMAL,19.918,20.079,20.1
2026/01/14,10:07:02,422,422000,NORMAL,20.026,20.016,20.179
2026/01/14,10:07:03,423,423000,NORMAL,20.285,20.072,20.187
2026/01/14,10:07:04,424,424000,NORMAL,19.936,19.961,19.956
2026/01/14,10:07:05,425,425000,NORMAL,20.032,20.048,19.953
2026/01/14,10:07:06,426,426000,NORMAL,20.256,20.339,20.078
2026/01/14,10:07:07,427,427000,NORMAL,20.053,20.189,19.941
2026/01/14,10:07:08,428,428000,NORMAL,20.091,20.075,20.212
2026/01/14,10:07:09,429,429000,NORMAL,19.951,19.969,20.051
2026/01/14,10:07:10,430,430000,NORMAL,20.258,20.085,19.878
2026/01/14,10:07:11,431,431000,NORMAL,19.939,20.263,20.186
2026/01/14,10:07:12,432,432000,NORMAL,20.134,20.174,19.918
2026/01/14,10:07:13,433,433000,NORMAL,20.167,20.319,19.921
2026/01/14,10:07:14,434,434000,NORMAL,20.271,20.263,19.938
2026/01/14,10:07:15,435,435000,NORMAL,20.021,20.281,20.196
2026/01/14,10:07:16,436,436000,NORMAL,19.966,19.985,20.136
2026/01/14,10:07:17,437,437000,NORMAL,19.921,20.115,20.212
2026/01/14,10:07:18,438,438000,NORMAL,19.917,20.295,19.946
2026/01/14,10:07:19,439,439000,NORMAL,20.053,20.34,20.21
2026/01/14,10:07:20,440,440000,NORMAL,20.105,20.051,20.103
2026/01/14,10:07:21,441,441000,NORMAL,20.264,20.306,20.095
2026/01/14,10:07:22,442,442000,NORMAL,19.975,20.038,20.184
2026/01/14,10:07:23,443,443000,NORMAL,19.918,19.973,20.069
2026/01/14,10:07:24,444,444000,NORMAL,20.246,20.308,19.87
2026/01/14,10:07:25,445,445000,NORMAL,19.998,20.317,20.113
2026/01/14,10:07:26,446,446000,NORMAL,19.96,20.247,19.892
2026/01/14,10:07:27,447,447000,NORMAL,20.016,20.069,20.185
2026/01/14,10:07:28,448,448000,NORMAL,20.221,20.048,20.142
2026/01/14,10:07:29,449,449000,NORMAL,20.04,20.08,19.871
2026/01/14,10:07:30,450,450000,NORMAL,20.117,20.047,20.001
2026/01/14,10:07:31,451,451000,NORMAL,19.964,20.128,20.196
2026/01/14,10:07:32,452,452000,NORMAL,20.277,20.28,20.1
2026/01/14,10:07:33,453,453000,NORMAL,19.93,20.319,20.123
2026/01/14,10:07:34,454,454000,NORMAL,20.062,20.0,20.077
2026/01/14,10:07:35,455,455000,NORMAL,20.307,20.24,20.212
2026/01/14,10:07:36,456,456000,NORMAL,20.251,20.117,19.874
2026/01/14,10:07:37,457,457000,NORMAL,20.016,20.335,20.213
2026/01/14,10:07:38,458,458000,NORMAL,20.308,20.2,20.02
2026/01/14,10:07:39,459,459000,NORMAL,20.035,20.325,19.919
2026/01/14,10:07:40,460,460000,NORMAL,20.031,20.225,20.213
2026/01/14,10:07:41,461,461000,NORMAL,20.207,20.353,20.133
2026/01/14,10:07:42,462,462000,NORMAL,20.175,20.004,19.923
2026/01/14,10:07:43,463,463000,NORMAL,20.091,20.314,20.115
2026/01/14,10:07:44,464,464000,NORMAL,20.296,19.971,19.966
2026/01/14,10:07:45,465,465000,NORMAL,20.205,20.225,20.002
2026/01/14,10:07:46,466,466000,NORMAL,20.231,20.02,19.895
2026/01/14,10:07:47,467,467000,NORMAL,19.945,20.228,20.251
2026/01/14,10:07:48,468,468000,NORMAL,20.124,20.268,20.195
2026/01/14,10:07:49,469,469000,NORMAL,20.002,19.998,19.982
2026/01/14,10:07:50,470,470000,NORMAL,20.258,20.273,19.991
2026/01/14,10:07:51,471,471000,NORMAL,19.966,20.311,20.222
2026/01/14,10:07:52,472,472000,NORMAL,20.068,20.306,20.04
2026/01/14,10:07:53,473,473000,NORMAL,20.231,20.258,20.145
2026/01/14,10:07:54,474,474000,NORMAL,19.969,20.306,19.947
2026/01/14,10:07:55,475,475000,NORMAL,19.965,20.274,19.994
2026/01/14,10:07:56,476,476000,NORMAL,20.166,20.259,20.193
2026/01/14,10:07:57,477,477000,NORMAL,19.946,20.189,19.923
2026/01/14,10:07:58,478,478000,NORMAL,20.113,20.043,19.899
2026/01/14,10:07:59,479,479000,NORMAL,20.188,20.22,20.219
2026/01/14,10:08:00,480,480000,NORMAL,20.171,20.365,19.943
2026/01/14,10:08:01,481,481000,NORMAL,19.956,20.168,19.988
2026/01/14,10:08:02,482,482000,NORMAL,19.99,20.323,20.235
2026/01/14,10:08:03,483,483000,NORMAL,20.321,20.361,20.188
2026/01/14,10:08:04,484,484000,NORMAL,20.266,20.265,19.946
2026/01/14,10:08:05,485,485000,NORMAL,19.965,20.126,20.204
2026/01/14,10:08:06,486,486000,NORMAL,20.265,20.035,20.23
2026/01/14,10:08:07,487,487000,NORMAL,20.105,20.085,20.046
2026/01/14,10:08:08,488,488000,NORMAL,20.242,20.174,19.994
2026/01/14,10:08:09,489,489000,NORMAL,20.104,20.374,19.927
2026/01/14,10:08:10,490,490000,NORMAL,20.16,20.35,20.0
2026/01/14,10:08:11,491,491000,NORMAL,20.298,20.09,19.961
2026/01/14,10:08:12,492,492000,NORMAL,20.315,20.308,19.969
2026/01/14,10:08:13,493,493000,NORMAL,19.971,20.274,20.202
2026/01/14,10:08:14,494,494000,NORMAL,20.32,20.23,20.174
2026/01/14,10:08:15,495,495000,NORMAL,20.067,20.166,20.193
2026/01/14,10:08:16,496,496000,NORMAL,20.149,20.068,19.886
2026/01/14,10:08:17,497,497000,NORMAL,20.19,20.043,19.886
2026/01/14,10:08:18,498,498000,NORMAL,19.929,19.981,20.214
2026/01/14,10:08:19,499,499000,NORMAL,20.257,20.179,19.94
2026/01/14,10:08:20,500,500000,NORMAL,19.979,20.145,20.252
2026/01/14,10:08:21,501,501000,NORMAL,20.139,20.039,20.219
2026/01/14,10:08:22,502,502000,NORMAL,20.132,20.095,20.121
2026/01/14,10:08:23,503,503000,NORMAL,20.017,20.027,19.931
2026/01/14,10:08:24,504,504000,NORMAL,20.31,20.043,20.086
2026/01/14,10:08:25,505,505000,NORMAL,20.262,20.308,20.188
2026/01/14,10:08:26,506,506000,NORMAL,20.136,20.012,20.124
2026/01/14,10:08:27,507,507000,NORMAL,20.058,20.025,20.27
2026/01/14,10:08:28,508,508000,NORMAL,19.934,20.36,19.984
2026/01/14,10:08:29,509,509000,NORMAL,20.141,20.271,20.061
2026/01/14,10:08:30,510,510000,NORMAL,20.159,20.061,19.92
2026/01/14,10:08:31,511,511000,NORMAL,20.042,20.195,20.047
2026/01/14,10:08:32,512,512000,NORMAL,20.11,20.057,20.145
2026/01/14,10:08:33,513,513000,NORMAL,20.052,20.025,20.103
2026/01/14,10:08:34,514,514000,NORMAL,20.143,20.206,20.242
2026/01/14,10:08:35,515,515000,NORMAL,20.111,20.201,20.246
2026/01/14,10:08:36,516,516000,NORMAL,20.144,20.184,19.898
2026/01/14,10:08:37,517,517000,NORMAL,20.196,20.168,20.093
2026/01/14,10:08:38,518,518000,NORMAL,20.102,20.365,20.047
2026/01/14,10:08:39,519,519000,NORMAL,20.011,20.331,20.224
2026/01/14,10:08:40,520,520000,NORMAL,19.979,20.293,19.889
2026/01/14,10:08:41,521,521000,NORMAL,20.081,20.2,20.224
2026/01/14,10:08:42,522,522000,NORMAL,19.941,20.023,20.232
2026/01/14,10:08:43,523,523000,NORMAL,20.066,20.287,20.174
2026/01/14,10:08:44,524,524000,NORMAL,20.033,20.286,20.185
2026/01/14,10:08:45,525,525000,NORMAL,19.959,20.017,20.195
2026/01/14,10:08:46,526,526000,NORMAL,20.126,20.094,20.099
2026/01/14,10:08:47,527,527000,NORMAL,20.31,20.241,19.944
2026/01/14,10:08:48,528,528000,NORMAL,20.042,20.34,20.104
2026/01/14,10:08:49,529,529000,NORMAL,20.256,20.271,19.89
2026/01/14,10:08:50,530,530000,NORMAL,20.089,20.31,20.038
2026/01/14,10:08:51,531,531000,NORMAL,19.964,20.016,20.261
2026/01/14,10:08:52,532,532000,NORMAL,20.202,20.1,20.259
2026/01/14,10:08:53,533,533000,NORMAL,20.038,20.083,20.177
2026/01/14,10:08:54,534,534000,NORMAL,20.21,19.994,20.083
2026/01/14,10:08:55,535,535000,NORMAL,20.217,20.317,19.999
2026/01/14,10:08:56,536,536000,NORMAL,20.091,20.017,20.041
2026/01/14,10:08:57,537,537000,NORMAL,20.016,20.297,20.145
2026/01/14,10:08:58,538,538000,NORMAL,20.179,20.036,20.055
2026/01/14,10:08:59,539,539000,NORMAL,20.165,20.229,19.935
2026/01/14,10:09:00,540,540000,NORMAL,20.234,20.324,20.049
2026/01/14,10:09:01,541,541000,NORMAL,20.19,20.107,20.09
2026/01/14,10:09:02,542,542000,NORMAL,20.031,20.181,20.068
2026/01/14,10:09:03,543,543000,NORMAL,20.01,20.125,20.114
2026/01/14,10:09:04,544,544000,NORMAL,20.297,20.188,20.011
2026/01/14,10:09:05,545,545000,NORMAL,19.947,20.324,20.012
2026/01/14,10:09:06,546,546000,NORMAL,20.062,20.222,20.158
2026/01/14,10:09:07,547,547000,NORMAL,20.016,20.123,20.062
2026/01/14,10:09:08,548,548000,NORMAL,20.105,19.996,20.207
2026/01/14,10:09:09,549,549000,NORMAL,20.197,20.294,20.115
2026/01/14,10:09:10,550,550000,NORMAL,19.997,20.344,20.159
2026/01/14,10:09:11,551,551000,NORMAL,20.189,20.252,19.976
2026/01/14,10:09:12,552,552000,NORMAL,20.148,20.102,20.113
2026/01/14,10:09:13,553,553000,NORMAL,20.215,20.151,19.955
2026/01/14,10:09:14,554,554000,NORMAL,20.082,20.059,20.159
2026/01/14,10:09:15,555,555000,NORMAL,20.331,20.016,20.133
2026/01/14,10:09:16,556,556000,NORMAL,20.227,20.138,20.128
2026/01/14,10:09:17,557,557000,NORMAL,20.067,20.075,19.919
2026/01/14,10:09:18,558,558000,NORMAL,20.298,20.249,20.01
2026/01/14,10:09:19,559,559000,NORMAL,20.222,20.145,19.939
2026/01/14,10:09:20,560,560000,NORMAL,20.009,20.052,20.251
2026/01/14,10:09:21,561,561000,NORMAL,20.338,20.039,19.899
2026/01/14,10:09:22,562,562000,NORMAL,20.113,20.19,20.003
2026/01/14,10:09:23,563,563000,NORMAL,20.213,20.093,20.064
2026/01/14,10:09:24,564,564000,NORMAL,20.301,20.253,19.956
2026/01/14,10:09:25,565,565000,NORMAL,20.201,20.16,19.999
2026/01/14,10:09:26,566,566000,NORMAL,20.167,20.355,19.897
2026/01/14,10:09:27,567,567000,NORMAL,20.139,20.072,19.955
2026/01/14,10:09:28,568,568000,NORMAL,20.193,20.124,20.291
2026/01/14,10:09:29,569,569000,NORMAL,20.191,20.159,19.909
2026/01/14,10:09:30,570,570000,NORMAL,20.11,20.155,19.939
2026/01/14,10:09:31,571,571000,NORMAL,20.179,20.12,20.149
2026/01/14,10:09:32,572,572000,NORMAL,20.344,20.004,20.113
2026/01/14,10:09:33,573,573000,NORMAL,20.215,20.226,19.928
2026/01/14,10:09:34,574,574000,NORMAL,20.166,20.352,19.901
2026/01/14,10:09:35,575,575000,NORMAL,20.051,20.316,20.239
2026/01/14,10:09:36,576,576000,NORMAL,19.974,20.187,19.971
2026/01/14,10:09:37,577,577000,NORMAL,20.313,20.063,20.083
2026/01/14,10:09:38,578,578000,NORMAL,20.317,20.331,20.144
2026/01/14,10:09:39,579,579000,NORMAL,20.015,20.032,19.959
2026/01/14,10:09:40,580,580000,NORMAL,19.961,20.261,20.165
2026/01/14,10:09:41,581,581000,NORMAL,20.093,20.067,20.097
2026/01/14,10:09:42,582,582000,NORMAL,19.964,20.228,20.032
2026/01/14,10:09:43,583,583000,NORMAL,20.239,20.155,20.278
2026/01/14,10:09:44,584,584000,NORMAL,20.015,20.395,20.045
2026/01/14,10:09:45,585,585000,NORMAL,20.024,20.189,20.011
2026/01/14,10:09:46,586,586000,NORMAL,20.292,20.262,20.17
2026/01/14,10:09:47,587,587000,NORMAL,20.167,20.114,20.093
2026/01/14,10:09:48,588,588000,NORMAL,20.194,20.105,19.966
2026/01/14,10:09:49,589,589000,NORMAL,20.039,20.316,20.199
2026/01/14,10:09:50,590,590000,NORMAL,20.005,20.054,19.922
2026/01/14,10:09:51,591,591000,NORMAL,20.2,20.09,19.902
2026/01/14,10:09:52,592,592000,NORMAL,20.201,20.007,20.104
2026/01/14,10:09:53,593,593000,NORMAL,19.992,20.273,19.996
2026/01/14,10:09:54,594,594000,NORMAL,20.0,20.268,19.954
2026/01/14,10:09:55,595,595000,NORMAL,19.966,20.375,20.08
2026/01/14,10:09:56,596,596000,NORMAL,20.158,20.32,20.256
2026/01/14,10:09:57,597,597000,NORMAL,19.99,20.37,20.128
2026/01/14,10:09:58,598,598000,NORMAL,20.244,20.126,20.109
2026/01/14,10:09:59,599,599000,NORMAL,20.112,20.051,19.935
2026/01/14,10:10:00,600,600000,NORMAL,20.326,20.325,20.19
2026/01/14,10:10:01,601,601000,NORMAL,20.038,20.355,20.116
2026/01/14,10:10:02,602,602000,NORMAL,20.237,20.046,20.108
2026/01/14,10:10:03,603,603000,NORMAL,20.12,20.001,19.909
2026/01/14,10:10:04,604,604000,NORMAL,20.323,20.186,20.264
2026/01/14,10:10:05,605,605000,NORMAL,20.082,20.002,19.937
2026/01/14,10:10:06,606,606000,NORMAL,20.006,20.352,20.137
2026/01/14,10:10:07,607,607000,NORMAL,19.962,20.058,19.926
2026/01/14,10:10:08,608,608000,NORMAL,20.058,20.22,20.24
2026/01/14,10:10:09,609,609000,NORMAL,20.252,20.365,20.039
2026/01/14,10:10:10,610,610000,NORMAL,20.276,20.13,20.021
2026/01/14,10:10:11,611,611000,NORMAL,20.2,20.111,20.058
2026/01/14,10:10:12,612,612000,NORMAL,19.993,20.081,20.299
2026/01/14,10:10:13,613,613000,NORMAL,20.162,20.217,20.298
2026/01/14,10:10:14,614,614000,NORMAL,20.129,20.219,20.212
2026/01/14,10:10:15,615,615000,NORMAL,20.034,20.095,20.145
2026/01/14,10:10:16,616,616000,NORMAL,20.241,20.277,19.96
2026/01/14,10:10:17,617,617000,NORMAL,20.194,20.359,20.07
2026/01/14,10:10:18,618,618000,NORMAL,20.138,20.013,20.184
2026/01/14,10:10:19,619,619000,NORMAL,20.279,20.309,20.053
2026/01/14,10:10:20,620,620000,NORMAL,20.031,20.083,20.024
2026/01/14,10:10:21,621,621000,NORMAL,20.056,20.289,19.921
2026/01/14,10:10:22,622,622000,NORMAL,19.96,20.319,20.188
2026/01/14,10:10:23,623,623000,NORMAL,20.04,20.159,19.995
2026/01/14,10:10:24,624,624000,NORMAL,20.312,20.179,20.2
2026/01/14,10:10:25,625,625000,NORMAL,20.289,20.359,19.94
2026/01/14,10:10:26,626,626000,NORMAL,20.217,20.377,19.96
2026/01/14,10:10:27,627,627000,NORMAL,20.156,20.205,20.258
2026/01/14,10:10:28,628,628000,NORMAL,20.228,20.369,20.152
2026/01/14,10:10:29,629,629000,NORMAL,20.267,20.052,19.986
2026/01/14,10:10:30,630,630000,NORMAL,20.083,20.32,20.161
2026/01/14,10:10:31,631,631000,NORMAL,20.282,20.272,20.196
2026/01/14,10:10:32,632,632000,NORMAL,20.336,20.356,20.137
2026/01/14,10:10:33,633,633000,NORMAL,20.072,20.403,19.931
2026/01/14,10:10:34,634,634000,NORMAL,20.318,20.192,19.983
2026/01/14,10:10:35,635,635000,NORMAL,20.077,20.338,20.026
2026/01/14,10:10:36,636,636000,NORMAL,20.293,20.269,20.139
2026/01/14,10:10:37,637,637000,NORMAL,20.229,20.201,20.105
2026/01/14,10:10:38,638,638000,NORMAL,20.239,20.027,20.231
2026/01/14,10:10:39,639,639000,NORMAL,20.263,20.178,19.913
2026/01/14,10:10:40,640,640000,NORMAL,20.248,20.037,19.952
2026/01/14,10:10:41,641,641000,NORMAL,20.046,20.261,20.246
2026/01/14,10:10:42,642,642000,NORMAL,20.102,20.155,20.173
2026/01/14,10:10:43,643,643000,NORMAL,20.103,20.097,19.982
2026/01/14,10:10:44,644,644000,NORMAL,20.341,20.062,20.004
2026/01/14,10:10:45,645,645000,NORMAL,20.217,20.256,20.177
2026/01/14,10:10:46,646,646000,NORMAL,20.012,20.31,20.118
2026/01/14,10:10:47,647,647000,NORMAL,20.062,20.347,20.263
2026/01/14,10:10:48,648,648000,NORMAL,20.334,20.129,20.14
2026/01/14,10:10:49,649,649000,NORMAL,20.292,20.402,20.076
2026/01/14,10:10:50,650,650000,NORMAL,19.993,20.23,20.202
2026/01/14,10:10:51,651,651000,NORMAL,20.218,20.268,20.065
2026/01/14,10:10:52,652,652000,NORMAL,20.077,20.262,20.031
2026/01/14,10:10:53,653,653000,NORMAL,20.092,20.386,20.133
2026/01/14,10:10:54,654,654000,NORMAL,20.298,20.262,20.152
2026/01/14,10:10:55,655,655000,NORMAL,20.36,20.161,19.969
2026/01/14,10:10:56,656,656000,NORMAL,20.201,20.391,20.093
2026/01/14,10:10:57,657,657000,NORMAL,20.251,20.382,20.014
2026/01/14,10:10:58,658,658000,NORMAL,19.994,20.408,19.937
2026/01/14,10:10:59,659,659000,NORMAL,20.1,20.307,20.223
2026/01/14,10:11:00,660,660000,NORMAL,20.243,20.313,20.301
2026/01/14,10:11:01,661,661000,NORMAL,20.048,20.138,20.211
2026/01/14,10:11:02,662,662000,NORMAL,20.127,20.087,20.21
2026/01/14,10:11:03,663,663000,NORMAL,20.334,20.302,20.013
2026/01/14,10:11:04,664,664000,NORMAL,20.265,20.095,20.2
2026/01/14,10:11:05,665,665000,NORMAL,20.261,20.393,19.919
2026/01/14,10:11:06,666,666000,NORMAL,20.174,20.12,20.142
2026/01/14,10:11:07,667,667000,NORMAL,20.102,20.284,20.252
2026/01/14,10:11:08,668,668000,NORMAL,20.15,20.38,20.011
2026/01/14,10:11:09,669,669000,NORMAL,20.066,20.286,20.276
2026/01/14,10:11:10,670,670000,NORMAL,20.081,20.251,20.125
2026/01/14,10:11:11,671,671000,NORMAL,20.218,20.303,19.981
2026/01/14,10:11:12,672,672000,NORMAL,20.347,20.217,19.945
2026/01/14,10:11:13,673,673000,NORMAL,20.184,20.246,20.028
2026/01/14,10:11:14,674,674000,NORMAL,20.003,20.184,20.196
2026/01/14,10:11:15,675,675000,NORMAL,20.213,20.247,20.15
2026/01/14,10:11:16,676,676000,NORMAL,20.219,20.099,19.974
2026/01/14,10:11:17,677,677000,NORMAL,20.058,20.233,20.256
2026/01/14,10:11:18,678,678000,NORMAL,20.289,20.162,19.936
2026/01/14,10:11:19,679,679000,NORMAL,20.162,20.351,19.96
2026/01/14,10:11:20,680,680000,NORMAL,20.024,20.028,20.283
2026/01/14,10:11:21,681,681000,NORMAL,20.329,20.047,20.091
2026/01/14,10:11:22,682,682000,NORMAL,19.991,20.395,20.096
2026/01/14,10:11:23,683,683000,NORMAL,20.225,20.31,20.217
2026/01/14,10:11:24,684,684000,NORMAL,20.12,20.062,20.232
2026/01/14,10:11:25,685,685000,NORMAL,20.285,20.122,20.103
2026/01/14,10:11:26,686,686000,NORMAL,20.132,20.125,20.015
2026/01/14,10:11:27,687,687000,NORMAL,20.236,20.399,20.227
2026/01/14,10:11:28,688,688000,NORMAL,20.326,20.2,20.081
2026/01/14,10:11:29,689,689000,NORMAL,20.368,20.139,20.232
2026/01/14,10:11:30,690,690000,NORMAL,20.087,20.32,20.16
2026/01/14,10:11:31,691,691000,NORMAL,20.248,20.383,20.085
2026/01/14,10:11:32,692,692000,NORMAL,20.056,20.417,20.28
2026/01/14,10:11:33,693,693000,NORMAL,20.131,20.076,20.043
2026/01/14,10:11:34,694,694000,NORMAL,20.107,20.031,20.099
2026/01/14,10:11:35,695,695000,NORMAL,20.221,20.345,20.153
2026/01/14,10:11:36,696,696000,NORMAL,20.028,20.364,20.217
2026/01/14,10:11:37,697,697000,NORMAL,20.271,20.195,20.234
2026/01/14,10:11:38,698,698000,NORMAL,20.027,20.301,20.259
2026/01/14,10:11:39,699,699000,NORMAL,20.319,20.18,20.239
2026/01/14,10:11:40,700,700000,NORMAL,20.162,20.183,20.259
2026/01/14,10:11:41,701,701000,NORMAL,20.355,20.179,20.015
2026/01/14,10:11:42,702,702000,NORMAL,20.324,20.141,20.322
2026/01/14,10:11:43,703,703000,NORMAL,20.225,20.227,19.926
2026/01/14,10:11:44,704,704000,NORMAL,20.221,20.232,19.967
2026/01/14,10:11:45,705,705000,NORMAL,20.147,20.198,20.262
2026/01/14,10:11:46,706,706000,NORMAL,20.089,20.172,20.041
2026/01/14,10:11:47,707,707000,NORMAL,20.292,20.146,20.177
2026/01/14,10:11:48,708,708000,NORMAL,20.036,20.168,19.955
2026/01/14,10:11:49,709,709000,NORMAL,20.141,20.368,20.313
2026/01/14,10:11:50,710,710000,NORMAL,20.358,20.42,20.313
2026/01/14,10:11:51,711,711000,NORMAL,20.359,20.311,20.174
2026/01/14,10:11:52,712,712000,NORMAL,20.072,20.234,19.948
2026/01/14,10:11:53,713,713000,NORMAL,20.126,20.159,20.248
2026/01/14,10:11:54,714,714000,NORMAL,20.28,20.13,20.094
2026/01/14,10:11:55,715,715000,NORMAL,20.347,20.262,20.104
2026/01/14,10:11:56,716,716000,NORMAL,19.996,20.128,20.152
2026/01/14,10:11:57,717,717000,NORMAL,20.2,20.184,20.251
2026/01/14,10:11:58,718,718000,NORMAL,20.339,20.423,20.088
2026/01/14,10:11:59,719,719000,NORMAL,20.233,20.403,20.298
2026/01/14,10:12:00,720,720000,NORMAL,20.131,20.097,20.308
2026/01/14,10:12:01,721,721000,NORMAL,20.362,20.382,20.088
2026/01/14,10:12:02,722,722000,NORMAL,19.993,20.305,20.31
2026/01/14,10:12:03,723,723000,NORMAL,20.142,20.034,19.967
2026/01/14,10:12:04,724,724000,NORMAL,20.076,20.337,20.075
2026/01/14,10:12:05,725,725000,NORMAL,20.37,20.156,20.114
2026/01/14,10:12:06,726,726000,NORMAL,20.324,20.299,20.067
2026/01/14,10:12:07,727,727000,NORMAL,20.33,20.079,20.204
2026/01/14,10:12:08,728,728000,NORMAL,20.123,20.347,20.287
2026/01/14,10:12:09,729,729000,NORMAL,20.271,20.39,20.264
2026/01/14,10:12:10,730,730000,NORMAL,20.318,20.348,20.179
2026/01/14,10:12:11,731,731000,NORMAL,20.258,20.332,19.973
2026/01/14,10:12:12,732,732000,NORMAL,20.265,20.291,19.999
2026/01/14,10:12:13,733,733000,NORMAL,20.34,20.383,20.257
2026/01/14,10:12:14,734,734000,NORMAL,20.053,20.257,19.993
2026/01/14,10:12:15,735,735000,NORMAL,20.25,20.224,20.164
2026/01/14,10:12:16,736,736000,NORMAL,20.02,20.203,19.951
2026/01/14,10:12:17,737,737000,NORMAL,19.995,20.185,20.25
2026/01/14,10:12:18,738,738000,NORMAL,20.201,20.04,20.28
2026/01/14,10:12:19,739,739000,NORMAL,20.173,20.102,19.975
2026/01/14,10:12:20,740,740000,NORMAL,20.327,20.206,20.062
2026/01/14,10:12:21,741,741000,NORMAL,20.072,20.092,20.206
2026/01/14,10:12:22,742,742000,NORMAL,20.083,20.109,20.144
2026/01/14,10:12:23,743,743000,NORMAL,20.152,20.142,20.063
2026/01/14,10:12:24,744,744000,NORMAL,20.162,20.327,20.169
2026/01/14,10:12:25,745,745000,NORMAL,20.199,20.236,20.091
2026/01/14,10:12:26,746,746000,NORMAL,20.187,20.293,20.165
2026/01/14,10:12:27,747,747000,NORMAL,20.209,20.337,20.071
2026/01/14,10:12:28,748,748000,NORMAL,20.024,20.067,19.985
2026/01/14,10:12:29,749,749000,NORMAL,20.0,20.223,20.039
2026/01/14,10:12:30,750,750000,NORMAL,20.305,20.371,20.178
2026/01/14,10:12:31,751,751000,NORMAL,19.988,20.072,20.127
2026/01/14,10:12:32,752,752000,NORMAL,20.167,20.426,20.024
2026/01/14,10:12:33,753,753000,NORMAL,20.364,20.421,20.221
2026/01/14,10:12:34,754,754000,NORMAL,20.032,20.168,20.138
2026/01/14,10:12:35,755,755000,NORMAL,20.365,20.076,20.072
2026/01/14,10:12:36,756,756000,NORMAL,20.281,20.105,20.065
2026/01/14,10:12:37,757,757000,NORMAL,20.21,20.079,20.081
2026/01/14,10:12:38,758,758000,NORMAL,20.198,20.434,19.957
2026/01/14,10:12:39,759,759000,NORMAL,20.046,20.181,20.239
2026/01/14,10:12:40,760,760000,NORMAL,20.318,20.325,19.962
2026/01/14,10:12:41,761,761000,NORMAL,20.281,20.218,20.036
2026/01/14,10:12:42,762,762000,NORMAL,20.022,20.045,19.991
2026/01/14,10:12:43,763,763000,NORMAL,20.367,20.155,20.126
2026/01/14,10:12:44,764,764000,NORMAL,20.368,20.09,20.106
2026/01/14,10:12:45,765,765000,NORMAL,20.251,20.074,19.98
2026/01/14,10:12:46,766,766000,NORMAL,20.317,20.354,20.072
2026/01/14,10:12:47,767,767000,NORMAL,20.295,20.346,20.212
2026/01/14,10:12:48,768,768000,NORMAL,20.039,20.337,20.098
2026/01/14,10:12:49,769,769000,NORMAL,20.111,20.132,20.291
